Term,CRN,Subj,Num,Section,Title,Sched Type,Instructor,Units,Camp,Bldg,Room,Begin,End,Days,Start Date,End Date,Cap,Enrolled,Dept Desc,Faculty,Status
201909,13831,CSC,578A,A01,TPCS:SOFTWARE APPLICATION,L01,"Ernst, Neil",1.5,M,ECS,124,1030,1120,TWF,04-Sep-19,04-Dec-19,10,6,Computer Science,EN,A
201909,10826,CSC,581A,A01,TPCS:ARTIFICIAL INTELGNCE,L01,"Mehta, Nishant",1.5,M,HHB,116,1130,1250,MR,04-Sep-19,04-Dec-19,10,2,Computer Science,EN,A
201909,14263,CSC,591,A02,DIRECTED STUDIES,LEC,"Kapron, Bruce",1.5,M,,,,,,04-Sep-19,04-Dec-19,1,1,Computer Science,EN,A
201909,14173,CSC,591,A01,DIRECTED STUDIES,LEC,"Stege, Ulrike",1.5,M,,,,,,04-Sep-19,04-Dec-19,1,1,Computer Science,EN,A
201909,13842,CSC,597,A02,INDUSTRIAL MASTER'S PROJECT,LEC,TBD,1.5,OFF,,,,,,04-Sep-19,21-Dec-19,50,0,Computer Science,EN,A
201909,13841,CSC,597,A01,INDUSTRIAL MASTER'S PROJECT,LEC,TBD,1.5,M,,,,,,04-Sep-19,21-Dec-19,50,2,Computer Science,EN,A
201909,13843,CSC,598,A01,MASTER'S PROJECT,LEC,TBD,3,M,,,,,,04-Sep-19,21-Dec-19,50,8,Computer Science,EN,A
201909,13844,CSC,598,A02,MASTER'S PROJECT,LEC,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,50,0,Computer Science,EN,A
201909,13845,CSC,599,A01,MASTER'S THESIS,LEC,TBD,7.5,M,,,,,,04-Sep-19,21-Dec-19,50,43,Computer Science,EN,A
201909,13846,CSC,599,A02,MASTER'S THESIS,LEC,TBD,7.5,OFF,,,,,,04-Sep-19,21-Dec-19,50,2,Computer Science,EN,A
201909,13848,CSC,693,A02,PHD CANDIDACY,LEC,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,50,1,Computer Science,EN,A
201909,13847,CSC,693,A01,PHD CANDIDACY,LEC,TBD,3,M,,,,,,04-Sep-19,21-Dec-19,50,18,Computer Science,EN,A
201909,13850,CSC,699,A02,PH D DISSERTATION,LEC,TBD,34.5,OFF,,,,,,04-Sep-19,21-Dec-19,50,3,Computer Science,EN,A
201909,13849,CSC,699,A01,PH D DISSERTATION,LEC,TBD,34.5,M,,,,,,04-Sep-19,21-Dec-19,50,18,Computer Science,EN,A
201909,13296,CSC,801,W01,CO-OP WORK TERM,WRK,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,999,4,Computer Science,EN,A
201909,13297,CSC,802,W01,CO-OP WORK TERM,WRK,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,999,3,Computer Science,EN,A
201909,13298,CSC,803,W01,CO-OP WORK TERM,WRK,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Computer Science,EN,A
201909,13299,CSC,804,W01,CO-OP WORK TERM,WRK,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Computer Science,EN,A
201909,13300,CSC,811,W01,CO-OP WORK TERM,WRK,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Computer Science,EN,A
201909,13301,CSC,812,W01,CO-OP WORK TERM,WRK,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,999,1,Computer Science,EN,A
201909,13302,CSC,813,W01,CO-OP WORK TERM,WRK,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,999,1,Computer Science,EN,A
201909,13303,CSMA,1,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Computer Science,EN,A
201909,13304,CSMA,2,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Computer Science,EN,A
201909,13305,CSMA,3,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Computer Science,EN,A
201909,13306,CSMA,4,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Computer Science,EN,A
201909,13307,CSMA,5,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Computer Science,EN,A
201909,13308,CSMA,6,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Computer Science,EN,A
201909,13309,CSMA,7,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Computer Science,EN,A
201909,13855,CSPT,500,A04,TOPICS IN CSPT,L04,"Vahabzadeh, Peyman",1.5,M,COR,A317,1000,1250,W,04-Sep-19,04-Dec-19,3,1,"Cultural, Sociall&Poltcl Thght",SS,A
201909,10829,CSPT,500,A02,TOPICS IN CSPT,L02,"Swift, Megan",1.5,M,CLE,A118,1330,1620,F,04-Sep-19,04-Dec-19,5,1,"Cultural, Sociall&Poltcl Thght",SS,A
201909,10830,CSPT,500,A03,TOPICS IN CSPT,L03,"Dhamoon, Rita Kaur",1.5,M,DTB,A357,930,1220,W,04-Sep-19,04-Dec-19,5,2,"Cultural, Sociall&Poltcl Thght",SS,A
201909,13493,CSPT,501,A01,CONTEMPORARY CSPT: I,LEC,"Fromet de Rosnay, Emile",0.75,M,DSB,C124,1330,1620,W,04-Sep-19,04-Dec-19,15,6,"Cultural, Sociall&Poltcl Thght",SS,A
201909,10831,CSPT,600,A02,ADV TOPICS: CSPT,L02,"Swift, Megan",1.5,M,CLE,A118,1330,1620,F,04-Sep-19,04-Dec-19,3,2,"Cultural, Sociall&Poltcl Thght",SS,A
201909,13900,CSPT,601,A01,COMTEMPORARY CSPT: II,LEC,"Fromet de Rosnay, Emile",0.75,M,DSB,C124,1330,1620,W,04-Sep-19,04-Dec-19,3,3,"Cultural, Sociall&Poltcl Thght",SS,A
201909,14071,CW,100E,A01,INTRO TO CREATIVE WRITING,LEC,TBD,1.5,PEN,,,,,,04-Sep-19,04-Dec-19,20,3,Writing,FA,A
201909,14072,CW,100E,A02,INTRO TO CREATIVE WRITING,LEC,TBD,3,PEN,,,,,,04-Sep-19,04-Dec-19,10,0,Writing,FA,A
201909,14073,CW,155E,A01,CRIT PROCESS + WORLD VIEW,LEC,TBD,1.5,PEN,,,,,,04-Sep-19,04-Dec-19,20,2,Writing,FA,A
201909,14074,CW,160E,A01,1ST NATION'S NONFICTION,LEC,TBD,1.5,PEN,,,,,,04-Sep-19,04-Dec-19,20,3,Writing,FA,A
201909,10832,CYC,100A,A01,INTRO PROF CYC PRACTICE PART I,LEC,"Nielsen, Terra",1.5,M,COR,A120,1330,1620,M,04-Sep-19,04-Dec-19,80,66,Child & Youth Care,HS,A
201909,10833,CYC,100A,A02,INTRO PROF CYC PRACTICE PART I,LEC,"Vradenburg, Kimberley",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,60,20,Child & Youth Care,HS,A
201909,10836,CYC,152,A03,INTRO HELPNG SKILLS: CYC,LEC,"Baldock, Aubrey",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,30,12,Child & Youth Care,HS,A
201909,10835,CYC,152,A02,INTRO HELPNG SKILLS: CYC,LEC,"Costa Rabelo Amorim, Thais",1.5,M,HSD,B141,930,1220,F,04-Sep-19,04-Dec-19,24,19,Child & Youth Care,HS,A
201909,10834,CYC,152,A01,INTRO HELPNG SKILLS: CYC,LEC,"Turner, Amanda",1.5,M,HSD,B141,1330,1620,R,04-Sep-19,04-Dec-19,24,24,Child & Youth Care,HS,A
201909,10837,CYC,166A,A01,DEVELOP: CONCEPTN-CHLDHD,LEC,"Gerlach, Alison",1.5,M,COR,A120,1430,1720,W,04-Sep-19,04-Dec-19,80,54,Child & Youth Care,HS,A
201909,10838,CYC,166A,A02,DEVELOP: CONCEPTN-CHLDHD,LEC,"Matthiesen, Amarens",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,60,26,Child & Youth Care,HS,A
201909,13494,CYC,205,A01,APPLY CHANGE THEORY: CYC,LEC,"Selfridge, Marion",1.5,M,CLE,A212,1430,1720,T,04-Sep-19,04-Dec-19,80,44,Child & Youth Care,HS,A
201909,13496,CYC,205,A03,APPLY CHANGE THEORY: CYC,LEC,"White, Janet",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,45,33,Child & Youth Care,HS,A
201909,13495,CYC,205,A02,APPLY CHANGE THEORY: CYC,LEC,"Walker, Mattie",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,45,35,Child & Youth Care,HS,A
201909,10839,CYC,210,A01,SUPERVISED PRACTICUM I,PRA,"Harrison, Kathy",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,20,7,Child & Youth Care,HS,A
201909,10840,CYC,210A,A01,CYC PRACTICUM I BY PLA,PRA,"Harrison, Kathy",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,20,3,Child & Youth Care,HS,A
201909,10842,CYC,230,A02,CYC PRCTCE:INDIGENOUS CONTXTS,LEC,"Mowatt, Gina",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,80,29,Child & Youth Care,HS,A
201909,10841,CYC,230,A01,CYC PRCTCE:INDIGENOUS CONTXTS,LEC,"Claxton, Nick",1.5,M,CLE,A202,1330,1620,T,04-Sep-19,04-Dec-19,45,23,Child & Youth Care,HS,A
201909,14062,CYC,230,A03,CYC PRCTCE:INDIGENOUS CONTXTS,LEC,"Harding, Laurie",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,80,30,Child & Youth Care,HS,A
201909,10843,CYC,250,A01,CALLS TO ACTION,LEC,"Wright Cardinal, Sarah",1.5,M,COR,B108,1330,1620,W,04-Sep-19,04-Dec-19,60,36,Child & Youth Care,HS,A
201909,10843,CYC,250,A01,CALLS TO ACTION,LEC,"Wright Cardinal, Sarah",1.5,M,COR,B108,1330,1620,W,04-Sep-19,04-Dec-19,60,36,Child & Youth Care,HS,A
201909,10843,CYC,250,A01,CALLS TO ACTION,LEC,"Wright Cardinal, Sarah",1.5,M,COR,B108,1330,1620,W,04-Sep-19,04-Dec-19,60,36,Child & Youth Care,HS,A
201909,10843,CYC,250,A01,CALLS TO ACTION,LEC,"Wright Cardinal, Sarah",1.5,M,COR,B108,1330,1620,W,04-Sep-19,04-Dec-19,60,36,Child & Youth Care,HS,A
201909,10843,CYC,250,A01,CALLS TO ACTION,LEC,"Wright Cardinal, Sarah",1.5,M,COR,B108,1330,1620,W,04-Sep-19,04-Dec-19,60,36,Child & Youth Care,HS,A
201909,10843,CYC,250,A01,CALLS TO ACTION,LEC,"Wright Cardinal, Sarah",1.5,M,COR,B108,1330,1620,W,04-Sep-19,04-Dec-19,60,36,Child & Youth Care,HS,A
201909,10843,CYC,250,A01,CALLS TO ACTION,LEC,"Wright Cardinal, Sarah",1.5,M,COR,B108,1330,1620,W,04-Sep-19,04-Dec-19,60,36,Child & Youth Care,HS,A
201909,10844,CYC,250,A02,CALLS TO ACTION,LEC,"Claxton, Nick; Wright Cardinal, Sarah",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,65,53,Child & Youth Care,HS,A
201909,10843,CYC,250,A01,CALLS TO ACTION,LEC,"Wright Cardinal, Sarah",1.5,M,COR,B108,1330,1620,W,04-Sep-19,04-Dec-19,60,36,Child & Youth Care,HS,A
201909,10843,CYC,250,A01,CALLS TO ACTION,LEC,"Wright Cardinal, Sarah",1.5,M,COR,B108,1330,1620,W,04-Sep-19,04-Dec-19,60,36,Child & Youth Care,HS,A
201909,10843,CYC,250,A01,CALLS TO ACTION,LEC,"Wright Cardinal, Sarah",1.5,M,COR,B108,1330,1620,W,04-Sep-19,04-Dec-19,60,36,Child & Youth Care,HS,A
201909,10845,CYC,251,A01,INTRO CYC: HUMAN SERVICES,LEC,"Maczewski, Mechthild",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,55,47,Child & Youth Care,HS,A
201909,10846,CYC,280,A01,CREATING PROGRAMS+ENVIROMNTS,LEC,"Gerlach, Alison",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,40,26,Child & Youth Care,HS,A
201909,13497,CYC,310,A01,SUPERVISED PRACTICUM II,PRA,"Kouri, Scott",2.25,ONL,,,,,,04-Sep-19,04-Dec-19,24,19,Child & Youth Care,HS,A
201909,10847,CYC,310A,A01,SUPERVISED PRACTICUM II BY PLA,PRA,"Harrison, Kathy",4.5,ONL,,,,,,04-Sep-19,04-Dec-19,20,4,Child & Youth Care,HS,A
201909,13500,CYC,338,A02,DEVELOPMENTAL THEORY: CYC,LEC,"Yoon, Jin-Sun",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,80,58,Child & Youth Care,HS,A
201909,13499,CYC,338,A01,DEVELOPMENTAL THEORY: CYC,LEC,"Yoon, Jin-Sun",1.5,M,COR,A121,1430,1720,W,04-Sep-19,04-Dec-19,80,29,Child & Youth Care,HS,A
201909,10848,CYC,356,A01,CYC PRACTICE WITH FAMILIES,LEC,"Fisher, Ann",1.5,M,COR,B107,930,1220,F,04-Sep-19,04-Dec-19,60,39,Child & Youth Care,HS,A
201909,10849,CYC,356,A02,CYC PRACTICE WITH FAMILIES,LEC,"Martinflatt, Ashleigh",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,45,24,Child & Youth Care,HS,A
201909,10850,CYC,360,A01,SPECIAL TOPICS IN CYC,L01,"Carere, Sandrina",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,30,16,Child & Youth Care,HS,A
201909,10853,CYC,370,A03,APPLY ASSESS+CASE PLAN,LEC,"White, Janet",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,30,26,Child & Youth Care,HS,A
201909,10852,CYC,370,A02,APPLY ASSESS+CASE PLAN,LEC,"Bentley-Taylor, Brenden",1.5,M,HSD,B141,930,1220,R,04-Sep-19,04-Dec-19,25,24,Child & Youth Care,HS,A
201909,10851,CYC,370,A01,APPLY ASSESS+CASE PLAN,LEC,"Hoffman, Jodi",1.5,M,HSD,B141,930,1220,T,04-Sep-19,04-Dec-19,24,21,Child & Youth Care,HS,A
201909,10855,CYC,380,A01,HISTCL+CONTEMP PERSPCTVES,LEC,"Antonsen, Connie",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,45,38,Child & Youth Care,HS,A
201909,13944,CYC,390,A01,DIRECTED STUDIES:CYC,LEC,"Yoon, Jin-Sun",1.5,M,,,,,,04-Sep-19,04-Dec-19,1,1,Child & Youth Care,HS,A
201909,14052,CYC,410,A03,ADV SUPERVISED PRACTICUM,PRA,"Yoon, Jin-Sun",2.25,M,,,,,,04-Sep-19,04-Dec-19,1,1,Child & Youth Care,HS,A
201909,13501,CYC,410,A01,ADV SUPERVISED PRACTICUM,PRA,"Yoon, Jin-Sun",2.25,ONL,,,,,,04-Sep-19,04-Dec-19,20,13,Child & Youth Care,HS,A
201909,10856,CYC,411,A01,ADVANCED BLOCK PRACTICUM,PRA,"Corrington, Samantha",4.5,ONL,,,,,,04-Sep-19,04-Dec-19,20,20,Child & Youth Care,HS,A
201909,10858,CYC,423,A02,RESEARCH METHODS:CYC,LEC,"Magnuson, Doug",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,45,23,Child & Youth Care,HS,A
201909,10857,CYC,423,A01,RESEARCH METHODS:CYC,LEC,"Magnuson, Doug",1.5,M,CLE,A202,1330,1620,W,04-Sep-19,04-Dec-19,45,27,Child & Youth Care,HS,A
201909,14391,CYC,470,A03,CYC PRACTICE:MENTAL HLTH SETNG,LEC,"Yoon, Jin-Sun",1.5,M,,,,,,04-Sep-19,04-Dec-19,1,1,Child & Youth Care,HS,A
201909,10860,CYC,470,A02,CYC PRACTICE:MENTAL HLTH SETNG,LEC,"Healey, Priscilla",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,60,49,Child & Youth Care,HS,A
201909,10859,CYC,470,A01,CYC PRACTICE:MENTAL HLTH SETNG,LEC,"Costa Rabelo Amorim, Thais",1.5,M,COR,A120,1330,1620,R,04-Sep-19,04-Dec-19,60,39,Child & Youth Care,HS,A
201909,13723,CYC,475,A02,ADV PRACT CYC FAMLY+GROUP,LEC,"White, Janet; Newbury, Janet",3,ONL,,,,,,10-Oct-19,20-Jan-20,22,17,Child & Youth Care,HS,A
201909,13722,CYC,475,A01,ADV PRACT CYC FAMLY+GROUP,LEC,"Harper, Nevin; Corrington, Samantha; Newbury, Janet; White, Janet",3,ONL,,,,,,10-Oct-19,20-Jan-20,32,32,Child & Youth Care,HS,A
201909,14279,CYC,490,A02,DIRECTED STUDIES:CYC,LEC,"Yoon, Jin-Sun",1.5,M,,,,,,04-Sep-19,04-Dec-19,1,1,Child & Youth Care,HS,A
201909,13946,CYC,490,A01,DIRECTED STUDIES:CYC,LEC,"Yoon, Jin-Sun",0.75,M,,,,,,04-Sep-19,04-Dec-19,1,1,Child & Youth Care,HS,A
201909,10861,CYC,541,A01,CONTEMPORARY THEORIES,LEC,"Harper, Nevin",1.5,M,HSD,A250,1330,1620,M,04-Sep-19,04-Dec-19,15,12,Child & Youth Care,HS,A
201909,10862,CYC,545,A01,QUANTITATIVE RSRCH METHOD,LEC,"Mitic, Wayne",1.5,M,HSD,A250,930,1220,M,04-Sep-19,04-Dec-19,15,15,Child & Youth Care,HS,A
201909,13905,CYC,553,A03,PRACTICUM IN CYC,PRA,"Mucina, Mandeep Kaur",3,M,,,,,,04-Sep-19,04-Dec-19,15,3,Child & Youth Care,HS,A
201909,13904,CYC,553,A02,PRACTICUM IN CYC,PRA,"Mucina, Mandeep Kaur",1.5,OFF,,,,,,04-Sep-19,04-Dec-19,15,1,Child & Youth Care,HS,A
201909,13903,CYC,553,A01,PRACTICUM IN CYC,PRA,"Mucina, Mandeep Kaur",1.5,M,,,,,,04-Sep-19,04-Dec-19,15,2,Child & Youth Care,HS,A
201909,13906,CYC,553,A04,PRACTICUM IN CYC,PRA,"Mucina, Mandeep Kaur",3,OFF,,,,,,04-Sep-19,04-Dec-19,15,2,Child & Youth Care,HS,A
201909,13725,CYC,562,A01,SPCL TPCS:CYC INTERVENT'N,L01,"Harper, Nevin",1.5,M,,,,,,10-Oct-19,20-Jan-20,2,1,Child & Youth Care,HS,A
201909,13726,CYC,562,A02,SPCL TPCS:CYC INTERVENT'N,L01,"Harper, Nevin",1.5,M,,,,,,10-Oct-19,20-Jan-20,2,1,Child & Youth Care,HS,A
201909,10863,CYC,563,A01,SPECIALIZED PRACTICUM:CYC,PRA,"Mucina, Mandeep Kaur",1.5,M,,,,,,04-Sep-19,04-Dec-19,15,1,Child & Youth Care,HS,A
201909,10864,CYC,563,A02,SPECIALIZED PRACTICUM:CYC,PRA,"Mucina, Mandeep Kaur",1.5,OFF,,,,,,04-Sep-19,04-Dec-19,15,1,Child & Youth Care,HS,A
201909,10865,CYC,598,A01,APPLIED RESEARCH PROJECT,LEC,TBD,6,M,,,,,,04-Sep-19,04-Dec-19,30,2,Child & Youth Care,HS,A
201909,10866,CYC,598,A02,APPLIED RESEARCH PROJECT,LEC,TBD,6,OFF,,,,,,04-Sep-19,04-Dec-19,30,1,Child & Youth Care,HS,A
201909,10867,CYC,599,A01,THESIS,LEC,TBD,6,M,,,,,,04-Sep-19,21-Dec-19,30,16,Child & Youth Care,HS,A
201909,10868,CYC,599,A02,THESIS,LEC,TBD,6,OFF,,,,,,04-Sep-19,21-Dec-19,30,8,Child & Youth Care,HS,A
201909,13503,CYC,641,A01,GENERATING KNOWLEDGE:CYC,LEC,"Carere, Sandrina",1.5,M,FPH,162,1330,1620,T,04-Sep-19,04-Dec-19,10,6,Child & Youth Care,HS,A
201909,10869,CYC,643,A01,QUALITATIVE RESEARCH:CYC,LEC,"Gerlach, Alison",1.5,M,COR,A132,930,1220,T,04-Sep-19,04-Dec-19,12,5,Child & Youth Care,HS,A
201909,14400,CYC,690,A01,DIRECTED STUDIES: CYC,LEC,"Carere, Sandrina",1.5,M,,,,,,04-Sep-19,04-Dec-19,1,1,Child & Youth Care,HS,A
201909,10870,CYC,693,A01,CANDIDACY EXAMS,LEC,TBD,3,M,,,,,,04-Sep-19,21-Dec-19,15,4,Child & Youth Care,HS,A
201909,10871,CYC,693,A02,CANDIDACY EXAMS,LEC,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,15,1,Child & Youth Care,HS,A
201909,10873,CYC,699,A02,PH D DISSERTATION,LEC,TBD,19.5,OFF,,,,,,04-Sep-19,21-Dec-19,20,3,Child & Youth Care,HS,A
201909,10872,CYC,699,A01,PH D DISSERTATION,LEC,TBD,19.5,M,,,,,,04-Sep-19,21-Dec-19,20,0,Child & Youth Care,HS,A
201909,14158,CYC,801,W01,CO-OP WORK TERM,WRK,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,10,1,Child & Youth Care,HS,A
201909,13792,DR,509,A01,DR SYSTEM DESIGN,LEC,"Ney, Tara",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,26,8,Public Administration,HS,A
201909,10875,DR,598,A02,MASTER'S PROJECT,LEC,TBD,4.5,ONL,,,,,,04-Sep-19,04-Dec-19,30,8,Public Administration,HS,A
201909,10874,DR,598,A01,MASTER'S PROJECT,LEC,TBD,4.5,M,,,,,,04-Sep-19,04-Dec-19,30,6,Public Administration,HS,A
201909,13310,DR,801,W01,CO-OP WORK TERM,WRK,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Public Administration,HS,A
201909,13311,DR,802,W01,CO-OP WORK TERM,WRK,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Public Administration,HS,A
201909,13312,DR,803,W01,CO-OP WORK TERM,WRK,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Public Administration,HS,A
201909,10876,DSST,440,A01,INTRO TO DISABILITY STUDIES,LEC,"Marquis, Sandra",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,35,25,Public Health & Social Policy,HS,A
201909,10877,ECE,216,A01,ELECTRICITY AND MAGNETISM,LEC,"So, Poman",1.5,M,ELL,60,1230,1320,TWF,04-Sep-19,04-Dec-19,60,30,Electrical & Computer Engg,EN,A
201909,10878,ECE,216,B02,ELECTRICITY AND MAGNETISM,LAB,"So, Poman",0,M,ELL,129,1430,1720,T,09-Sep-19,04-Dec-19,8,8,Electrical & Computer Engg,EN,A
201909,10879,ECE,216,B03,ELECTRICITY AND MAGNETISM,LAB,"So, Poman",0,M,ELL,129,1430,1720,W,09-Sep-19,04-Dec-19,9,8,Electrical & Computer Engg,EN,A
201909,10880,ECE,216,B05,ELECTRICITY AND MAGNETISM,LAB,"So, Poman",0,M,ELL,129,1430,1720,F,09-Sep-19,04-Dec-19,8,6,Electrical & Computer Engg,EN,A
201909,10881,ECE,216,B07,ELECTRICITY AND MAGNETISM,LAB,"So, Poman",0,M,ELL,129,1630,1920,R,09-Sep-19,04-Dec-19,15,5,Electrical & Computer Engg,EN,A
201909,10882,ECE,216,B09,ELECTRICITY AND MAGNETISM,LAB,"So, Poman",0,M,ELL,129,1730,2020,W,09-Sep-19,04-Dec-19,9,3,Electrical & Computer Engg,EN,A
201909,10883,ECE,216,B10,ELECTRICITY AND MAGNETISM,LAB,"So, Poman",0,M,ELL,129,1830,2120,M,09-Sep-19,04-Dec-19,9,0,Electrical & Computer Engg,EN,A
201909,10884,ECE,216,T01,ELECTRICITY AND MAGNETISM,TUT,"So, Poman",0,M,CLE,A203,1530,1620,M,09-Sep-19,04-Dec-19,60,31,Electrical & Computer Engg,EN,A
201909,10885,ECE,241,A01,DIGITAL DESIGN,LEC,"Capson, David",1.5,M,ECS,116,1000,1120,MR,04-Sep-19,04-Dec-19,90,68,Electrical & Computer Engg,EN,A
201909,10886,ECE,241,B01,DIGITAL DESIGN,LAB,"Capson, David",0,M,ELW,A359,1315,1605,M,23-Sep-19,29-Nov-19,16,14,Electrical & Computer Engg,EN,A
201909,10887,ECE,241,B02,DIGITAL DESIGN,LAB,"Capson, David",0,M,ELW,A359,1230,1520,T,23-Sep-19,29-Nov-19,16,14,Electrical & Computer Engg,EN,A
201909,10888,ECE,241,B03,DIGITAL DESIGN,LAB,"Capson, David",0,M,ELW,A359,1230,1520,W,23-Sep-19,29-Nov-19,16,14,Electrical & Computer Engg,EN,A
201909,10889,ECE,241,B04,DIGITAL DESIGN,LAB,"Capson, David",0,M,ELW,A359,1330,1620,R,23-Sep-19,29-Nov-19,16,16,Electrical & Computer Engg,EN,A
201909,10891,ECE,241,B06,DIGITAL DESIGN,LAB,"Capson, David",0,M,ELW,A359,1630,1920,R,23-Sep-19,29-Nov-19,14,9,Electrical & Computer Engg,EN,A
201909,10902,ECE,250,B12,LINEAR CIRCUITS I,LAB,"Dimopoulos, Nikitas",0,M,ELW,B324,1130,1420,F,25-Oct-19,25-Oct-19,16,15,Electrical & Computer Engg,EN,A
201909,10902,ECE,250,B12,LINEAR CIRCUITS I,LAB,"Dimopoulos, Nikitas",0,M,ELW,B324,1130,1420,F,08-Nov-19,08-Nov-19,16,15,Electrical & Computer Engg,EN,A
201909,10902,ECE,250,B12,LINEAR CIRCUITS I,LAB,"Dimopoulos, Nikitas",0,M,ELW,B324,1130,1420,F,29-Nov-19,29-Nov-19,16,15,Electrical & Computer Engg,EN,A
201909,10903,ECE,250,B14,LINEAR CIRCUITS I,LAB,"Dimopoulos, Nikitas",0,M,ELW,B324,1430,1720,F,04-Oct-19,04-Oct-19,20,19,Electrical & Computer Engg,EN,A
201909,10903,ECE,250,B14,LINEAR CIRCUITS I,LAB,"Dimopoulos, Nikitas",0,M,ELW,B324,1430,1720,F,25-Oct-19,25-Oct-19,20,19,Electrical & Computer Engg,EN,A
201909,10903,ECE,250,B14,LINEAR CIRCUITS I,LAB,"Dimopoulos, Nikitas",0,M,ELW,B324,1430,1720,F,08-Nov-19,08-Nov-19,20,19,Electrical & Computer Engg,EN,A
201909,10903,ECE,250,B14,LINEAR CIRCUITS I,LAB,"Dimopoulos, Nikitas",0,M,ELW,B324,1430,1720,F,29-Nov-19,29-Nov-19,20,19,Electrical & Computer Engg,EN,A
201909,10905,ECE,250,B18,LINEAR CIRCUITS I,LAB,"Dimopoulos, Nikitas",0,M,ELW,B324,1630,1920,T,01-Oct-19,01-Oct-19,16,11,Electrical & Computer Engg,EN,A
201909,10905,ECE,250,B18,LINEAR CIRCUITS I,LAB,"Dimopoulos, Nikitas",0,M,ELW,B324,1630,1920,T,22-Oct-19,22-Oct-19,16,11,Electrical & Computer Engg,EN,A
201909,10905,ECE,250,B18,LINEAR CIRCUITS I,LAB,"Dimopoulos, Nikitas",0,M,ELW,B324,1630,1920,T,05-Nov-19,05-Nov-19,16,11,Electrical & Computer Engg,EN,A
201909,10905,ECE,250,B18,LINEAR CIRCUITS I,LAB,"Dimopoulos, Nikitas",0,M,ELW,B324,1630,1920,T,26-Nov-19,26-Nov-19,16,11,Electrical & Computer Engg,EN,A
201909,10906,ECE,250,B20,LINEAR CIRCUITS I,LAB,"Dimopoulos, Nikitas",0,M,ELW,B324,1630,1920,T,01-Oct-19,01-Oct-19,16,14,Electrical & Computer Engg,EN,A
201909,10906,ECE,250,B20,LINEAR CIRCUITS I,LAB,"Dimopoulos, Nikitas",0,M,ELW,B324,1630,1920,T,22-Oct-19,22-Oct-19,16,14,Electrical & Computer Engg,EN,A
201909,10906,ECE,250,B20,LINEAR CIRCUITS I,LAB,"Dimopoulos, Nikitas",0,M,ELW,B324,1630,1920,T,05-Nov-19,05-Nov-19,16,14,Electrical & Computer Engg,EN,A
201909,10906,ECE,250,B20,LINEAR CIRCUITS I,LAB,"Dimopoulos, Nikitas",0,M,ELW,B324,1630,1920,T,26-Nov-19,26-Nov-19,16,14,Electrical & Computer Engg,EN,A
