Term,CRN,Subj,Num,Section,Title,Sched Type,Instructor,Units,Camp,Bldg,Room,Begin,End,Days,Start Date,End Date,Cap,Enrolled,Dept Desc,Faculty,Status
202209,10192,ART,241,A02,PHOTOGRAPHY,LEC,"Bomford, Cedric",1.5,M,VIA,A102,1330,1620,W,07-Sep-22,06-Dec-22,18,10,Visual Arts,FA,A
202209,10191,ART,241,A01,PHOTOGRAPHY,LEC,"Keene, Max",1.5,M,VIA,A146,900,1150,T,07-Sep-22,06-Dec-22,18,13,Visual Arts,FA,A
202209,10191,ART,241,A01,PHOTOGRAPHY,LEC,"Keene, Max",1.5,M,VIA,A102,900,1150,T,07-Sep-22,06-Dec-22,18,13,Visual Arts,FA,A
202209,10192,ART,241,A02,PHOTOGRAPHY,LEC,"Bomford, Cedric",1.5,M,VIA,A146,1330,1620,W,07-Sep-22,06-Dec-22,18,10,Visual Arts,FA,A
202209,10194,ART,261,A02,DIGITAL MEDIA ARTS I,LEC,"Necyk, Bradley",1.5,M,FIA,215,1330,1620,R,07-Sep-22,06-Dec-22,24,19,Visual Arts,FA,A
202209,10193,ART,261,A01,DIGITAL MEDIA ARTS I,LEC,"Necyk, Bradley",1.5,M,FIA,215,1830,2120,M,07-Sep-22,06-Dec-22,24,14,Visual Arts,FA,A
202209,10195,ART,271,A01,VIDEO ART,LEC,"Olson, Leanne",1.5,M,FIA,215,900,1150,W,07-Sep-22,06-Dec-22,18,16,Visual Arts,FA,A
202209,10195,ART,271,A01,VIDEO ART,LEC,"Olson, Leanne",1.5,M,VIA,A146,900,1150,W,07-Sep-22,06-Dec-22,18,16,Visual Arts,FA,A
202209,13688,ART,300,A02,DRAWING,L02,"Gifford, David",1.5,M,VIA,A150,900,1150,W,07-Sep-22,06-Dec-22,18,20,Visual Arts,FA,A
202209,13687,ART,300,A01,DRAWING,L01,"Kaminiarz, Verena",1.5,M,VIA,A150,930,1220,F,07-Sep-22,06-Dec-22,18,15,Visual Arts,FA,A
202209,13689,ART,306,A01,INTERDISCIPLINARY PRACTICES: I,LEC,"Leong, Richard; Bomford, Cedric; Delaronde, Lindsay",3,M,VIA,A107,930,1220,TW,07-Sep-22,06-Dec-22,18,8,Visual Arts,FA,A
202209,13689,ART,306,A01,INTERDISCIPLINARY PRACTICES: I,LEC,"Leong, Richard; Bomford, Cedric; Delaronde, Lindsay",3,M,VIA,A141,930,1220,TW,07-Sep-22,06-Dec-22,18,8,Visual Arts,FA,A
202209,13690,ART,310,A01,PAINTING,L01,"Stuart, Beth",1.5,M,VIA,A162,1330,1620,T,07-Sep-22,06-Dec-22,18,19,Visual Arts,FA,A
202209,13691,ART,310,A02,PAINTING,L02,"Leong, Richard",1.5,M,VIA,A162,1300,1550,M,07-Sep-22,06-Dec-22,18,15,Visual Arts,FA,A
202209,13693,ART,340,A01,PHOTOGRAPHY,L01,"Dutton, Laura",1.5,M,VIA,A102,900,1150,F,07-Sep-22,06-Dec-22,18,17,Visual Arts,FA,A
202209,13694,ART,350,A01,CONTEMP ART THEORY+PRACT,LEC,TBD,1.5,M,,,,,,07-Sep-22,21-Dec-22,25,0,Visual Arts,FA,R
202209,14082,ART,351,A01,SPECIAL STUDIES,L01,"Richardson, Kelly",1.5,M,VIA,A134,1330,1620,W,07-Sep-22,06-Dec-22,18,16,Visual Arts,FA,A
202209,14082,ART,351,A01,SPECIAL STUDIES,L01,"Richardson, Kelly",1.5,M,FIA,215,1330,1620,W,07-Sep-22,06-Dec-22,18,16,Visual Arts,FA,A
202209,13695,ART,352,A01,AUDAIN STUDIO SEMINAR,L01,"Delaronde, Lindsay",1.5,M,VIA,A111,900,1150,R,07-Sep-22,06-Dec-22,20,17,Visual Arts,FA,A
202209,13695,ART,352,A01,AUDAIN STUDIO SEMINAR,L01,"Delaronde, Lindsay",1.5,M,VIA,A146,900,1150,R,07-Sep-22,06-Dec-22,20,17,Visual Arts,FA,A
202209,13696,ART,353,A01,VISITING ARTIST TALK SERIES,LEC,"Stuart, Beth",0.75,M,VIA,A162,1900,2120,W,07-Sep-22,06-Dec-22,25,17,Visual Arts,FA,A
202209,13697,ART,360,A01,EXTENDED MEDIA PRACTICES,L01,"Walde, Paul",1.5,M,VIA,A146,1330,1620,T,07-Sep-22,06-Dec-22,18,14,Visual Arts,FA,A
202209,13698,ART,370,A01,VIDEO ART,L01,"Necyk, Bradley",1.5,M,VIA,A146,1300,1550,M,07-Sep-22,06-Dec-22,18,10,Visual Arts,FA,A
202209,13698,ART,370,A01,VIDEO ART,L01,"Necyk, Bradley",1.5,M,FIA,215,1300,1550,M,07-Sep-22,06-Dec-22,18,10,Visual Arts,FA,A
202209,13699,ART,380,A01,CURATORIAL DIRECTION,LEC,"Jarvis, Doug",1.5,M,FIA,209,930,1220,F,07-Sep-22,06-Dec-22,18,4,Visual Arts,FA,A
202209,14570,ART,390,A06,DIRECTED STUDIES: VISUAL ARTS,L06,"Leong, Richard",1.5,M,,,,,,07-Sep-22,06-Dec-22,1,1,Visual Arts,FA,A
202209,14569,ART,390,A05,DIRECTED STUDIES: VISUAL ARTS,L05,"Walde, Paul",1.5,M,,,,,,07-Sep-22,06-Dec-22,1,1,Visual Arts,FA,A
202209,14560,ART,390,A04,DIRECTED STUDIES: VISUAL ARTS,L04,"Delaronde, Lindsay; Leong, Richard",3,M,,,,,,07-Sep-22,06-Dec-22,1,1,Visual Arts,FA,A
202209,14573,ART,390,A07,DIRECTED STUDIES: VISUAL ARTS,L07,"Bomford, Cedric",1.5,M,,,,,,07-Sep-22,06-Dec-22,4,4,Visual Arts,FA,A
202209,14559,ART,390,A03,DIRECTED STUDIES: VISUAL ARTS,L03,"Dutton, Laura",1.5,M,,,,,,07-Sep-22,06-Dec-22,1,1,Visual Arts,FA,A
202209,14558,ART,390,A02,DIRECTED STUDIES: VISUAL ARTS,L02,"Richardson, Kelly",1.5,M,,,,,,07-Sep-22,06-Dec-22,1,1,Visual Arts,FA,A
202209,14149,ART,390,A01,DIRECTED STUDIES: VISUAL ARTS,L01,"Stuart, Beth",1.5,M,,,,,,07-Sep-22,06-Dec-22,1,1,Visual Arts,FA,A
202209,13700,ART,395,A01,VISU STRUCTRS:IMAGINTVE REALM,LEC,"Leong, Richard; Bomford, Cedric; Delaronde, Lindsay",3,M,VIA,A141,930,1220,TW,07-Sep-22,06-Dec-22,18,12,Visual Arts,FA,A
202209,13700,ART,395,A01,VISU STRUCTRS:IMAGINTVE REALM,LEC,"Leong, Richard; Bomford, Cedric; Delaronde, Lindsay",3,M,VIA,A107,930,1220,TW,07-Sep-22,06-Dec-22,18,12,Visual Arts,FA,A
202209,13701,ART,401,A01,BFA EXHIBITION AND PRACTICES,LEC,"Walde, Paul",1.5,M,VIA,A146,930,1220,M,07-Sep-22,06-Dec-22,50,23,Visual Arts,FA,A
202209,13702,ART,406,A01,INTERDISCIPLINARY PRACTICES:II,LEC,"Newman, Carey; Stuart, Beth",4.5,M,VIA,A102,1330,1620,R,07-Sep-22,06-Dec-22,12,5,Visual Arts,FA,A
202209,13702,ART,406,A01,INTERDISCIPLINARY PRACTICES:II,LEC,"Newman, Carey; Stuart, Beth",4.5,M,VIA,A102,930,1220,TW,07-Sep-22,06-Dec-22,12,5,Visual Arts,FA,A
202209,13703,ART,495,A01,VISU STRUCT: IMAGNTVE REALM II,LEC,"Newman, Carey; Stuart, Beth",4.5,M,VIA,A102,930,1220,TW,07-Sep-22,06-Dec-22,12,5,Visual Arts,FA,A
202209,13703,ART,495,A01,VISU STRUCT: IMAGNTVE REALM II,LEC,"Newman, Carey; Stuart, Beth",4.5,M,VIA,A102,1330,1620,R,07-Sep-22,06-Dec-22,12,5,Visual Arts,FA,A
202209,13704,ART,500,A01,FIRST YEAR DRAWING,LEC,TBD,4.5,M,,,,,,07-Sep-22,06-Dec-22,6,0,Visual Arts,FA,A
202209,13705,ART,501,A01,SECOND YEAR DRAWING,LEC,TBD,4.5,M,,,,,,07-Sep-22,06-Dec-22,6,1,Visual Arts,FA,A
202209,13706,ART,511,A01,FIRST YEAR PAINTING,LEC,TBD,4.5,M,,,,,,07-Sep-22,06-Dec-22,6,2,Visual Arts,FA,A
202209,13707,ART,512,A01,SECOND YEAR PAINTING,LEC,TBD,4.5,M,,,,,,07-Sep-22,06-Dec-22,6,0,Visual Arts,FA,A
202209,13708,ART,521,A01,FIRST YEAR SCULPTURE,LEC,TBD,4.5,M,,,,,,07-Sep-22,06-Dec-22,6,2,Visual Arts,FA,A
202209,13709,ART,522,A01,SECOND YEAR SCULPTURE,LEC,TBD,4.5,M,,,,,,07-Sep-22,06-Dec-22,6,2,Visual Arts,FA,A
202209,13710,ART,541,A01,FIRST YEAR PHOTOGRAPHY,LEC,TBD,4.5,M,,,,,,07-Sep-22,06-Dec-22,6,1,Visual Arts,FA,A
202209,13711,ART,542,A01,SECOND YEAR PHOTOGRAPHY,LEC,TBD,4.5,M,,,,,,07-Sep-22,06-Dec-22,6,1,Visual Arts,FA,A
202209,13712,ART,551,A01,FIRST YEAR DIGITAL MEDIA,LEC,TBD,4.5,M,,,,,,07-Sep-22,06-Dec-22,6,1,Visual Arts,FA,A
202209,13713,ART,552,A01,SECOND YEAR DIGITAL MEDIA,LEC,"Richardson, Kelly",4.5,M,,,,,,07-Sep-22,06-Dec-22,6,1,Visual Arts,FA,A
202209,13714,ART,580,A01,FIRST YEAR SEMINAR,LEC,"Richardson, Kelly",3,M,VIA,A248,1000,1150,R,07-Sep-22,06-Dec-22,6,6,Visual Arts,FA,A
202209,13715,ART,581,A01,SECOND YEAR SEMINAR,LEC,"Richardson, Kelly",3,M,VIA,A248,1000,1150,R,07-Sep-22,06-Dec-22,6,5,Visual Arts,FA,A
202209,10197,ART,598,A01,M F A DEGREE EXHIBITION,LEC,TBD,0,M,,,,,,07-Sep-22,06-Dec-22,6,0,Visual Arts,FA,A
202209,10198,ASL,100A,A01,AMERICAN SIGN LANGUAGE I,LEC,"Howard, Nigel",1.5,M,CLE,A313,1430,1620,TR,07-Sep-22,06-Dec-22,31,31,Linguistics,HU,A
202209,10199,ASL,100A,A02,AMERICAN SIGN LANGUAGE I,LEC,"Howard, Nigel",1.5,M,CLE,A313,1130,1320,TR,07-Sep-22,06-Dec-22,30,28,Linguistics,HU,A
202209,10200,ASL,100A,A03,AMERICAN SIGN LANGUAGE I,LEC,"Lane, Tim",1.5,M,CLE,A320,1130,1320,TR,07-Sep-22,06-Dec-22,30,30,Linguistics,HU,A
202209,10201,ASL,100A,A04,AMERICAN SIGN LANGUAGE I,LEC,"Lane, Tim",1.5,M,CLE,A320,1430,1620,TR,07-Sep-22,06-Dec-22,30,28,Linguistics,HU,A
202209,10203,ASL,100A,A06,AMERICAN SIGN LANGUAGE I,LEC,"Lane, Tim",1.5,M,CLE,A320,930,1120,TR,07-Sep-22,06-Dec-22,30,28,Linguistics,HU,A
202209,10202,ASL,100A,A05,AMERICAN SIGN LANGUAGE I,LEC,"Howard, Nigel",1.5,M,CLE,A313,930,1120,TR,07-Sep-22,06-Dec-22,30,25,Linguistics,HU,A
202209,10204,ASL,200A,A01,AMERICAN SIGN LANGUAGE III,LEC,"Lane, Tim",1.5,M,CLE,A320,1630,1820,TR,07-Sep-22,06-Dec-22,32,30,Linguistics,HU,A
202209,10205,ASL,300A,A01,AMERICAN SIGN LANGUAGE V,LEC,"Howard, Nigel",1.5,M,CLE,A313,1630,1820,TR,07-Sep-22,06-Dec-22,30,9,Linguistics,HU,A
202209,10218,ASTR,101,B16,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,ONL,,,1830,2120,R,22-Sep-22,22-Sep-22,36,24,Physics and Astronomy,SC,A
202209,10217,ASTR,101,B15,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1530,1820,R,24-Nov-22,24-Nov-22,18,16,Physics and Astronomy,SC,A
202209,10218,ASTR,101,B16,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,ONL,,,1830,2120,R,20-Oct-22,20-Oct-22,36,24,Physics and Astronomy,SC,A
202209,10218,ASTR,101,B16,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,ONL,,,1830,2120,R,03-Nov-22,03-Nov-22,36,24,Physics and Astronomy,SC,A
202209,10218,ASTR,101,B16,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,ONL,,,1830,2120,R,24-Nov-22,24-Nov-22,36,24,Physics and Astronomy,SC,A
202209,10206,ASTR,101,A01,EXPLORING THE NIGHT SKY,LEC,"Martin, Travis",1.5,M,HHB,105,1130,1220,TWF,07-Sep-22,06-Dec-22,180,149,Physics and Astronomy,SC,A
202209,10207,ASTR,101,A02,EXPLORING THE NIGHT SKY,LEC,"Martin, Travis",1.5,ONL,,,1130,1220,TWF,07-Sep-22,06-Dec-22,36,24,Physics and Astronomy,SC,A
202209,10208,ASTR,101,B01,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,506,2030,2320,M,19-Sep-22,19-Sep-22,18,16,Physics and Astronomy,SC,A
202209,10208,ASTR,101,B01,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,930,1220,M,03-Oct-22,03-Oct-22,18,16,Physics and Astronomy,SC,A
202209,10208,ASTR,101,B01,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,930,1220,M,17-Oct-22,17-Oct-22,18,16,Physics and Astronomy,SC,A
202209,10208,ASTR,101,B01,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,930,1220,M,31-Oct-22,31-Oct-22,18,16,Physics and Astronomy,SC,A
202209,10208,ASTR,101,B01,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,930,1220,M,21-Nov-22,21-Nov-22,18,16,Physics and Astronomy,SC,A
202209,10209,ASTR,101,B02,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,506,2030,2320,M,19-Sep-22,19-Sep-22,18,17,Physics and Astronomy,SC,A
202209,10209,ASTR,101,B02,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1230,1520,M,03-Oct-22,03-Oct-22,18,17,Physics and Astronomy,SC,A
202209,10209,ASTR,101,B02,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1230,1520,M,17-Oct-22,17-Oct-22,18,17,Physics and Astronomy,SC,A
202209,10209,ASTR,101,B02,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1230,1520,M,31-Oct-22,31-Oct-22,18,17,Physics and Astronomy,SC,A
202209,10209,ASTR,101,B02,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1230,1520,M,21-Nov-22,21-Nov-22,18,17,Physics and Astronomy,SC,A
202209,10210,ASTR,101,B03,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,506,2030,2320,M,19-Sep-22,19-Sep-22,18,16,Physics and Astronomy,SC,A
202209,10210,ASTR,101,B03,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1530,1820,M,03-Oct-22,03-Oct-22,18,16,Physics and Astronomy,SC,A
202209,10210,ASTR,101,B03,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1530,1820,M,17-Oct-22,17-Oct-22,18,16,Physics and Astronomy,SC,A
202209,10210,ASTR,101,B03,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1530,1820,M,31-Oct-22,31-Oct-22,18,16,Physics and Astronomy,SC,A
202209,10210,ASTR,101,B03,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1530,1820,M,21-Nov-22,21-Nov-22,18,16,Physics and Astronomy,SC,A
202209,10211,ASTR,101,B04,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,506,2030,2320,M,19-Sep-22,19-Sep-22,18,17,Physics and Astronomy,SC,A
202209,10211,ASTR,101,B04,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,M,03-Oct-22,03-Oct-22,18,17,Physics and Astronomy,SC,A
202209,10211,ASTR,101,B04,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,M,17-Oct-22,17-Oct-22,18,17,Physics and Astronomy,SC,A
202209,10211,ASTR,101,B04,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,M,31-Oct-22,31-Oct-22,18,17,Physics and Astronomy,SC,A
202209,10211,ASTR,101,B04,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,M,21-Nov-22,21-Nov-22,18,17,Physics and Astronomy,SC,A
202209,10212,ASTR,101,B06,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,506,2030,2320,T,20-Sep-22,20-Sep-22,18,16,Physics and Astronomy,SC,A
202209,10212,ASTR,101,B06,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1230,1520,T,04-Oct-22,04-Oct-22,18,16,Physics and Astronomy,SC,A
202209,10212,ASTR,101,B06,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1230,1520,T,18-Oct-22,18-Oct-22,18,16,Physics and Astronomy,SC,A
202209,10212,ASTR,101,B06,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1230,1520,T,01-Nov-22,01-Nov-22,18,16,Physics and Astronomy,SC,A
202209,10212,ASTR,101,B06,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1230,1520,T,22-Nov-22,22-Nov-22,18,16,Physics and Astronomy,SC,A
202209,10213,ASTR,101,B07,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,506,2030,2320,T,20-Sep-22,20-Sep-22,18,14,Physics and Astronomy,SC,A
202209,10213,ASTR,101,B07,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1530,1820,T,04-Oct-22,04-Oct-22,18,14,Physics and Astronomy,SC,A
202209,10213,ASTR,101,B07,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1530,1820,T,18-Oct-22,18-Oct-22,18,14,Physics and Astronomy,SC,A
202209,10213,ASTR,101,B07,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1530,1820,T,01-Nov-22,01-Nov-22,18,14,Physics and Astronomy,SC,A
202209,10213,ASTR,101,B07,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1530,1820,T,22-Nov-22,22-Nov-22,18,14,Physics and Astronomy,SC,A
202209,10214,ASTR,101,B08,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,506,2030,2320,T,20-Sep-22,20-Sep-22,18,15,Physics and Astronomy,SC,A
202209,10214,ASTR,101,B08,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,T,04-Oct-22,04-Oct-22,18,15,Physics and Astronomy,SC,A
202209,10214,ASTR,101,B08,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,T,18-Oct-22,18-Oct-22,18,15,Physics and Astronomy,SC,A
202209,10214,ASTR,101,B08,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,T,01-Nov-22,01-Nov-22,18,15,Physics and Astronomy,SC,A
202209,10214,ASTR,101,B08,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,T,22-Nov-22,22-Nov-22,18,15,Physics and Astronomy,SC,A
202209,10215,ASTR,101,B12,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,506,2030,2320,T,20-Sep-22,20-Sep-22,18,12,Physics and Astronomy,SC,A
202209,10215,ASTR,101,B12,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,W,05-Oct-22,05-Oct-22,18,12,Physics and Astronomy,SC,A
202209,10215,ASTR,101,B12,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,W,19-Oct-22,19-Oct-22,18,12,Physics and Astronomy,SC,A
202209,10215,ASTR,101,B12,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,W,02-Nov-22,02-Nov-22,18,12,Physics and Astronomy,SC,A
202209,10215,ASTR,101,B12,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,W,23-Nov-22,23-Nov-22,18,12,Physics and Astronomy,SC,A
202209,10216,ASTR,101,B14,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,506,2030,2320,R,22-Sep-22,22-Sep-22,18,9,Physics and Astronomy,SC,A
202209,10216,ASTR,101,B14,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1230,1520,R,06-Oct-22,06-Oct-22,18,9,Physics and Astronomy,SC,A
202209,10216,ASTR,101,B14,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1230,1520,R,20-Oct-22,20-Oct-22,18,9,Physics and Astronomy,SC,A
202209,10216,ASTR,101,B14,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1230,1520,R,03-Nov-22,03-Nov-22,18,9,Physics and Astronomy,SC,A
202209,10216,ASTR,101,B14,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1230,1520,R,24-Nov-22,24-Nov-22,18,9,Physics and Astronomy,SC,A
202209,10217,ASTR,101,B15,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,506,2030,2320,R,22-Sep-22,22-Sep-22,18,16,Physics and Astronomy,SC,A
202209,10217,ASTR,101,B15,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1530,1820,R,06-Oct-22,06-Oct-22,18,16,Physics and Astronomy,SC,A
202209,10217,ASTR,101,B15,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1530,1820,R,20-Oct-22,20-Oct-22,18,16,Physics and Astronomy,SC,A
202209,10217,ASTR,101,B15,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,M,BWC,A111,1530,1820,R,03-Nov-22,03-Nov-22,18,16,Physics and Astronomy,SC,A
202209,10218,ASTR,101,B16,EXPLORING THE NIGHT SKY,LAB,"Thanjavur, Karun",0,ONL,,,1830,2120,R,06-Oct-22,06-Oct-22,36,24,Physics and Astronomy,SC,A
202209,10222,ASTR,102,B03,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,506,2030,2320,T,13-Sep-22,13-Sep-22,18,15,Physics and Astronomy,SC,A
202209,10222,ASTR,102,B03,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,T,27-Sep-22,27-Sep-22,18,15,Physics and Astronomy,SC,A
202209,10222,ASTR,102,B03,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,T,11-Oct-22,11-Oct-22,18,15,Physics and Astronomy,SC,A
202209,10222,ASTR,102,B03,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,T,25-Oct-22,25-Oct-22,18,15,Physics and Astronomy,SC,A
202209,10222,ASTR,102,B03,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,T,15-Nov-22,15-Nov-22,18,15,Physics and Astronomy,SC,A
202209,10224,ASTR,102,B05,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,506,2030,2320,R,15-Sep-22,15-Sep-22,18,11,Physics and Astronomy,SC,A
202209,10224,ASTR,102,B05,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,W,28-Sep-22,28-Sep-22,18,11,Physics and Astronomy,SC,A
202209,10224,ASTR,102,B05,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,W,12-Oct-22,12-Oct-22,18,11,Physics and Astronomy,SC,A
202209,10224,ASTR,102,B05,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,W,26-Oct-22,26-Oct-22,18,11,Physics and Astronomy,SC,A
202209,10224,ASTR,102,B05,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,W,16-Nov-22,16-Nov-22,18,11,Physics and Astronomy,SC,A
202209,10225,ASTR,102,B06,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,506,2030,2250,R,15-Sep-22,15-Sep-22,18,13,Physics and Astronomy,SC,A
202209,10225,ASTR,102,B06,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1000,1250,R,29-Sep-22,29-Sep-22,18,13,Physics and Astronomy,SC,A
202209,10225,ASTR,102,B06,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1000,1250,R,13-Oct-22,13-Oct-22,18,13,Physics and Astronomy,SC,A
202209,10225,ASTR,102,B06,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1000,1250,R,27-Oct-22,27-Oct-22,18,13,Physics and Astronomy,SC,A
202209,10225,ASTR,102,B06,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1000,1250,R,17-Nov-22,17-Nov-22,18,13,Physics and Astronomy,SC,A
202209,10226,ASTR,102,B07,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,506,2030,2320,R,15-Sep-22,15-Sep-22,18,14,Physics and Astronomy,SC,A
202209,10226,ASTR,102,B07,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1500,1750,R,29-Sep-22,29-Sep-22,18,14,Physics and Astronomy,SC,A
202209,10226,ASTR,102,B07,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1500,1750,R,13-Oct-22,13-Oct-22,18,14,Physics and Astronomy,SC,A
202209,10226,ASTR,102,B07,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1500,1750,R,27-Oct-22,27-Oct-22,18,14,Physics and Astronomy,SC,A
202209,10226,ASTR,102,B07,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1500,1750,R,17-Nov-22,17-Nov-22,18,14,Physics and Astronomy,SC,A
202209,10227,ASTR,102,B08,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,506,2030,2320,R,15-Sep-22,15-Sep-22,18,11,Physics and Astronomy,SC,A
202209,10227,ASTR,102,B08,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,R,29-Sep-22,29-Sep-22,18,11,Physics and Astronomy,SC,A
202209,10227,ASTR,102,B08,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,R,13-Oct-22,13-Oct-22,18,11,Physics and Astronomy,SC,A
